,Date,,Batch No,Diameter,Material,Coil,UTS,Elongation,Conductivity,Grade,Material,Total order quantity,
,23.09.2024,,658273,10,W000000,2,10.8,9.2,61.5,WE10,WE100095,"1,992.00",
,23.09.2024,,658273,10,W000000,3,10.3,10.8,61.6,WE10,WE100095,"1,864.00",
,23.09.2024,,658273,10,W000000,4,11.3,9.6,61.6,WE10,WE100095,"2,052.00",
,23.09.2024,,658273,10,W000000,5,11.2,8.8,61.4,WE20,WE200095,"1,991.00",
,23.09.2024,,658273,10,W000000,6,10.6,14.9,61.4,WE20,WE200095,"2,052.00",
,23.09.2024,,658273,10,W000000,7,10.4,11.1,61.4,WF20,WF200095,"1,098.00",
,23.09.2024,,658273,10,W000000,8,11.4,11.7,61.4,WE20,WE200095,"2,048.00",
,23.09.2024,,658273,10,W000000,9,11.6,11.9,61.4,WE20,WE200095,"2,058.00",
,23.09.2024,,858306,12,W000000,25,9.7,18,60.9,WF32,WF321195,"1,321.00",
,23.09.2024,,858306,12,W000000,26,10.4,16,60.9,WF32,WF321195,"1,324.00",
,23.09.2024,,858306,12,W000000,27,10.4,12,60.9,WF32,WF321195,"1,323.00",
,23.09.2024,,858306,12,W000000,28,10.3,18,60.9,WF32,WF321195,"1,326.00",
,23.09.2024,,858306,12,W000000,29,10.1,16.4,60.2,WF32,WF321195,"1,323.00",
,23.09.2024,,858306,12,W000000,30,10.3,14.8,60.9,WF32,WF321195,"1,324.00",
,23.09.2024,,858306,12,W000000,31,10,18,60.9,WF32,WF321195,"1,324.00",
,23.09.2024,,858306,12,W000000,32,10.3,16,60.4,WF32,WF321195,"1,325.00",
,23.09.2024,,858308,12,W000000,1,10.3,16.8,60.8,WF32,WF321195,"1,329.00",
,23.09.2024,,858308,12,W000000,2,9.7,16.8,60.8,WF32,WF321195,"1,320.00",
,23.09.2024,,858308,12,W000000,3,9.9,16.8,61.2,WF22,WF221195,"1,322.00",
,24.09.2024,,558275,10,W000000,1,11.9,11.4,60.7,WC10,WC100095,"1,591.00",
,24.09.2024,,558275,10,W000000,10,12,10.2,60.7,WC10,WC100095,"2,026.00",
,24.09.2024,,558275,10,W000000,11,11.5,10.1,60.8,WC10,WC100095,"2,045.00",
,24.09.2024,,558275,10,W000000,12,11.5,12.3,60.8,WC10,WC100095,"2,015.00",
,24.09.2024,,558275,10,W000000,13,11.8,11.2,60.6,WC10,WC100095,"2,041.00",
,24.09.2024,,558275,10,W000000,14,11.7,9.9,60.6,WC10,WC100095,"2,016.00",
,24.09.2024,,558275,10,W000000,15,11,11.5,60.7,WC10,WC100095,"2,036.00",
,24.09.2024,,558275,10,W000000,16,11.3,11,60.7,WC10,WC100095,"2,038.00",
,24.09.2024,,558275,10,W000000,17,11.4,13.1,60.5,WC10,WC100095,"2,017.00",
,24.09.2024,,558275,10,W000000,18,10.5,12.4,60.5,WC10,WC100095,"2,011.00",
,24.09.2024,,558275,10,W000000,19,10.7,12.1,60.6,WC10,WC100095,"2,028.00",
,24.09.2024,,558275,10,W000000,2,11.7,11.5,60.7,WC10,WC100095,"2,070.00",
,24.09.2024,,558275,10,W000000,3,11.2,13.8,60.7,WC10,WC100095,"1,561.00",
,24.09.2024,,558275,10,W000000,4,11.4,10.1,60.7,WC10,WC100095,"2,017.00",
,24.09.2024,,558275,10,W000000,5,11.3,12.7,60.7,WC10,WC100095,"1,992.00",
,24.09.2024,,558275,10,W000000,6,11.4,9.9,60.7,WC10,WC100095,"2,037.00",
,24.09.2024,,558275,10,W000000,7,11.5,12.3,60.7,WC10,WC100095,"2,044.00",
,24.09.2024,,558275,10,W000000,8,11.5,12.3,60.7,WC10,WC100095,"2,024.00",
,24.09.2024,,558275,10,W000000,9,11.3,11.4,60.7,WC10,WC100095,"2,047.00",
,24.09.2024,,558279,10,W000000,1,10.6,12.4,60.6,WC10,WC100095,"2,011.00",
,24.09.2024,,558279,10,W000000,10,11.2,12,60.4,WC10,WC100095,"2,040.00",
,24.09.2024,,558279,10,W000000,11,11.1,10.8,60.3,WC10,WC100095,"1,425.00",
,24.09.2024,,558279,10,W000000,12,11.1,12,60.3,WC10,WC100095,"2,042.00",
,24.09.2024,,558279,10,W000000,2,10.2,11.6,60.6,WC10,WC100095,"1,781.00",
,24.09.2024,,558279,10,W000000,3,11.7,10.4,60.6,WC10,WC100095,"1,624.00",
,24.09.2024,,558279,10,W000000,4,11.7,10,60.6,WC10,WC100095,"2,011.00",
,24.09.2024,,558279,10,W000000,5,11.5,10.4,60.6,WC10,WC100095,"2,037.00",
,24.09.2024,,558279,10,W000000,6,11.3,10.8,60.6,WC10,WC100095,"2,015.00",
,24.09.2024,,558279,10,W000000,7,11,10,60.6,WC10,WC100095,"2,011.00",
,24.09.2024,,558279,10,W000000,8,11.2,12,60.6,WC10,WC100095,"2,037.00",
,24.09.2024,,558279,10,W000000,9,11.3,10.4,60.4,WC10,WC100095,"2,014.00",
,24.09.2024,,658273,10,W000000,11,10.1,11.8,61.4,WE20,WE200095,"1,482.00",
,24.09.2024,,658273,10,W000000,12,10.5,11.8,61.4,WF20,WF200095,"1,347.00",
,24.09.2024,,658273,10,W000000,13,10.9,13.6,61.4,WE20,WE200095,"2,051.00",
,24.09.2024,,658277,10,W000000,1,10.6,14.1,61,WE20,WE200095,"2,004.00",
,24.09.2024,,658277,10,W000000,2,10.4,15.1,61,WE20,WE200095,"2,026.00",
,24.09.2024,,658277,10,W000000,3,10.7,12.2,61.1,WE20,WE200095,"2,019.00",
,24.09.2024,,658277,10,W000000,4,10.6,13.1,61.1,WE20,WE200095,"2,037.00",
,24.09.2024,,658277,10,W000000,5,11,14.7,61.1,WE20,WE200095,"2,018.00",
,24.09.2024,,658277,10,W000000,6,11.3,11.1,61.1,WE20,WE200095,"2,038.00",
,24.09.2024,,658277,10,W000000,7,11.2,13.1,61,WE20,WE200095,"2,019.00",
,24.09.2024,,658277,10,W000000,8,11.3,13.4,61,WE20,WE200095,"2,037.00",
,24.09.2024,,658277,10,W000000,9,11.2,12.3,61,WE20,WE200095,"2,038.00",
,24.09.2024,,658281,10,W000000,1,11,10,60.2,WC10,WC100095,"2,029.00",
,24.09.2024,,658281,10,W000000,2,11.2,10.4,60.2,WC10,WC100095,"2,008.00",
,24.09.2024,,658281,10,W000000,3,11.1,12.8,60.5,WC10,WC100095,"2,005.00",
,24.09.2024,,658281,10,W000000,4,11.1,10.4,60.5,WC10,WC100095,"2,030.00",
,24.09.2024,,658281,10,W000000,5,10.7,14,60.2,WF30,WF300095,"1,114.00",
,24.09.2024,,658281,10,W000000,6,11.6,11.2,60.2,WC10,WC100095,"2,007.00",
,24.09.2024,,658281,10,W000000,7,11.3,13.1,60.6,WC10,WC100095,"2,007.00",
,24.09.2024,,858310,10,W000000,1,10.5,18.8,60.6,WC10,WC100095,"2,027.00",
,24.09.2024,,858310,10,W000000,10,10.7,12,60.6,WC10,WC100095,"2,027.00",
,24.09.2024,,858310,10,W000000,11,9.9,18,60.9,WC10,WC100095,"2,026.00",
,24.09.2024,,858310,10,W000000,12,10.1,15.6,60.9,WC10,WC100095,"2,031.00",
,24.09.2024,,858310,10,W000000,13,10.4,12.8,60.4,WC10,WC100095,"2,027.00",
,24.09.2024,,858310,10,W000000,14,10.6,14,60.4,WC10,WC100095,"2,030.00",
,24.09.2024,,858310,10,W000000,15,10.6,14,60.9,WC10,WC100095,"2,027.00",
,24.09.2024,,858310,10,W000000,16,10.7,13.6,60.9,WC10,WC100095,"2,032.00",
,24.09.2024,,858310,10,W000000,2,10.6,14,60.6,WC10,WC100095,"2,033.00",
,24.09.2024,,858310,10,W000000,3,11.2,11.3,60.9,WC10,WC100095,"2,014.00",
,24.09.2024,,858310,10,W000000,4,10.5,13.1,60.9,WC10,WC100095,"2,019.00",
,24.09.2024,,858310,10,W000000,5,11.3,12.2,60.8,WC10,WC100095,"2,024.00",
,24.09.2024,,858310,10,W000000,6,10.4,16.3,60.8,WC10,WC100095,"2,024.00",
,24.09.2024,,858310,10,W000000,7,10.5,13.6,60.7,WC10,WC100095,"2,015.00",
,24.09.2024,,858310,10,W000000,8,9.9,15.6,60.7,WC10,WC100095,"2,028.00",
,24.09.2024,,858310,10,W000000,9,9.8,16,60.6,WC10,WC100095,"2,024.00",
,24.09.2024,,858312,10,W000000,1,10.4,14.4,60.9,WC10,WC100095,"2,025.00",
,24.09.2024,,858312,10,W000000,10,9.8,14,61.2,WE20,WE200095,"2,029.00",
,24.09.2024,,858312,10,W000000,11,9.7,12,61.4,WE20,WE200095,"2,183.00",
,24.09.2024,,858312,10,W000000,12,9.9,12.4,61.4,WE20,WE200095,"2,031.00",
,24.09.2024,,858312,10,W000000,13,9.9,16,61,WE20,WE200095,"2,026.00",
,24.09.2024,,858312,10,W000000,14,9.9,18,61,WE20,WE200095,"2,030.00",
,24.09.2024,,858312,10,W000000,15,9.9,15.6,61.2,WE20,WE200095,"2,031.00",
,24.09.2024,,858312,10,W000000,2,10.2,14,60.9,WC10,WC100095,"2,033.00",
,24.09.2024,,858312,10,W000000,3,9.9,16,61.2,WE20,WE200095,"2,025.00",
,24.09.2024,,858312,10,W000000,4,9.9,16,61.2,WE20,WE200095,"2,028.00",
,24.09.2024,,858312,10,W000000,5,10.2,14,61,WE20,WE200095,"2,024.00",
,24.09.2024,,858312,10,W000000,6,9.8,16,61,WE20,WE200095,"2,029.00",
,24.09.2024,,858312,10,W000000,7,9.9,16,61.3,WE20,WE200095,"2,022.00",
,24.09.2024,,858312,10,W000000,8,10,15.6,61.3,WE20,WE200095,"2,028.00",
,24.09.2024,,858312,10,W000000,9,9.9,12.8,61.2,WE20,WE200095,"2,025.00",
,24.09.2024,,858314,10,W000000,1,10.5,14.3,61.2,WE20,WE200095,"2,031.00",
,24.09.2024,,858314,10,W000000,2,10.7,14.2,61.2,WE20,WE200095,"2,031.00",
,24.09.2024,,858314,10,W000000,3,10.8,14.6,61.2,WE20,WE200095,"2,030.00",
,24.09.2024,,858314,10,W000000,4,10.4,13.2,61.1,WE20,WE200095,"2,031.00",
,24.09.2024,,858314,10,W000000,5,10.2,14.5,61.1,WE20,WE200095,"2,029.00",
,25.09.2024,,558283,10,W000000,1,12.4,9.9,60.9,WC10,WC100095,"1,763.00",
,25.09.2024,,558283,10,W000000,10,11.2,11.6,61.4,WE20,WE200095,"1,903.00",
,25.09.2024,,558283,10,W000000,2,11.7,10.4,60.9,WC10,WC100095,"2,023.00",
,25.09.2024,,558283,10,W000000,3,11.2,9.7,61.4,WE20,WE200095,"2,047.00",
,25.09.2024,,558283,10,W000000,4,11.5,9.7,61.4,WE20,WE200095,"2,019.00",
,25.09.2024,,558283,10,W000000,5,11.7,11.8,61.4,WE20,WE200095,"2,043.00",
,25.09.2024,,558283,10,W000000,6,10.3,12,61.4,WE20,WE200095,"2,041.00",
,25.09.2024,,558283,10,W000000,7,10.2,12,61.3,WE20,WE200095,"2,012.00",
,25.09.2024,,558283,10,W000000,8,10.8,12,61.3,WE20,WE200095,"2,040.00",
,25.09.2024,,558283,10,W000000,9,10.9,12.4,61.4,WE20,WE200095,"2,015.00",
,25.09.2024,,658281,10,W000000,10,11.2,11.8,60.6,WC10,WC100095,"2,033.00",
,25.09.2024,,658281,10,W000000,11,12,13.8,60.5,WC10,WC100095,"1,590.00",
,25.09.2024,,658281,10,W000000,12,11.9,11.2,60.5,WF30,WF300095,"1,400.00",
,25.09.2024,,658281,10,W000000,13,12.4,9.9,60.5,WC10,WC100095,"2,019.00",
,25.09.2024,,658281,10,W000000,14,12.5,10.7,60.5,WC10,WC100095,"2,041.00",
,25.09.2024,,658281,10,W000000,8,11.4,13.2,60.6,WC10,WC100095,"2,028.00",
,25.09.2024,,658281,10,W000000,9,11.3,12.1,60.6,WC10,WC100095,"2,008.00",
,25.09.2024,,858314,10,W000000,10,10.7,15.5,61,WE20,WE200095,"2,039.00",
,25.09.2024,,858314,10,W000000,11,11,14.6,60.9,WC10,WC100095,"2,028.00",
,25.09.2024,,858314,10,W000000,12,10.9,13.9,60.9,WC10,WC100095,"2,033.00",
,25.09.2024,,858314,10,W000000,13,10.7,15.3,61.4,WE20,WE200095,"2,030.00",
,25.09.2024,,858314,10,W000000,14,11.6,12.1,61.4,WE20,WE200095,"2,027.00",
,25.09.2024,,858314,10,W000000,15,11.7,10.2,61.4,WE20,WE200095,"2,047.00",
,25.09.2024,,858314,10,W000000,16,11.2,11.5,61.4,WE20,WE200095,"2,036.00",
,25.09.2024,,858314,10,W000000,17,11.4,10.9,61.4,WE20,WE200095,"2,049.00",
,25.09.2024,,858314,10,W000000,18,11.7,10.3,61.4,WE20,WE200095,"2,053.00",
,25.09.2024,,858314,10,W000000,6,10.7,13,61.1,WE20,WE200095,"2,024.00",
,25.09.2024,,858314,10,W000000,7,10.8,16.2,61,WE20,WE200095,"2,032.00",
,25.09.2024,,858314,10,W000000,8,10.7,14.6,61,WE20,WE200095,"2,031.00",
,25.09.2024,,858314,10,W000000,9,10.6,15.5,61,WE20,WE200095,"2,026.00",
,25.09.2024,,858316,10,W000000,1,11.7,12,61.4,WE20,WE200095,"2,032.00",
,25.09.2024,,858316,10,W000000,10,11.4,13.5,60.3,WC10,WC100095,"2,035.00",
,25.09.2024,,858316,10,W000000,11,10.8,15.1,60.4,WC10,WC100095,"2,039.00",
,25.09.2024,,858316,10,W000000,12,11.5,10.8,60.4,WC10,WC100095,"2,036.00",
,25.09.2024,,858316,10,W000000,13,10.5,17.3,60.8,WF30,WF300095,"1,101.00",
,25.09.2024,,858316,10,W000000,14,11.2,12.4,60.8,WC10,WC100095,"2,024.00",
,25.09.2024,,858316,10,W000000,15,11.1,14.1,60.9,WC10,WC100095,"2,046.00",
,25.09.2024,,858316,10,W000000,16,11.5,13.1,60.9,WC10,WC100095,"2,051.00",
,25.09.2024,,858316,10,W000000,17,11.2,12.1,60.6,WC10,WC100095,"2,032.00",
,25.09.2024,,858316,10,W000000,2,11.3,12,61.4,WE20,WE200095,"2,022.00",
,25.09.2024,,858316,10,W000000,3,10.9,13.9,61.1,WE20,WE200095,"2,040.00",
,25.09.2024,,858316,10,W000000,4,10.8,12.9,61.1,WE20,WE200095,"2,026.00",
,25.09.2024,,858316,10,W000000,5,10.8,14.7,61.1,WE20,WE200095,"2,031.00",
,25.09.2024,,858316,10,W000000,6,12,11.1,61.1,WE20,WE200095,"2,049.00",
,25.09.2024,,858316,10,W000000,7,10.9,14.2,60.4,WC10,WC100095,"2,049.00",
,25.09.2024,,858316,10,W000000,8,10.8,13.9,60.4,WC10,WC100095,"2,044.00",
,25.09.2024,,858316,10,W000000,9,10.8,14.6,60.3,WC10,WC100095,"2,033.00",
,25.09.2024,,858318,10,W000000,1,11.4,12.8,60.5,WC10,WC100095,"2,030.00",
,25.09.2024,,858318,10,W000000,10,9.6,16,61.4,WE20,WE200095,"2,020.00",
,25.09.2024,,858318,10,W000000,11,9.6,14,61.2,WE20,WE200095,"1,881.00",
,25.09.2024,,858318,10,W000000,12,9.7,13.6,61.2,WE20,WE200095,"2,019.00",
,25.09.2024,,858318,10,W000000,13,10,16,60.8,WC10,WC100095,"2,022.00",
,25.09.2024,,858318,10,W000000,2,11.1,12.9,60.5,WC10,WC100095,"2,032.00",
,25.09.2024,,858318,10,W000000,3,11.2,13.3,60.7,WC10,WC100095,"2,024.00",
,25.09.2024,,858318,10,W000000,4,11.2,12.2,60.7,WC10,WC100095,"2,022.00",
,25.09.2024,,858318,10,W000000,5,11.3,14.1,60.5,WC10,WC100095,"2,024.00",
,25.09.2024,,858318,10,W000000,6,10.7,13.5,60.5,WC10,WC100095,"2,017.00",
,25.09.2024,,858318,10,W000000,7,10.8,15.9,61.4,WE20,WE200095,"2,022.00",
,25.09.2024,,858318,10,W000000,8,10.5,16.3,61.4,WE20,WE200095,"2,022.00",
,25.09.2024,,858318,10,W000000,9,9.7,16,61.4,WE20,WE200095,"2,018.00",
,25.09.2024,,858320,10,W000000,1,10.9,15.9,60.6,WC10,WC100095,"2,022.00",
,25.09.2024,,858320,10,W000000,10,11.1,17,60.7,WC10,WC100095,"2,036.00",
,25.09.2024,,858320,10,W000000,11,10.9,14.5,60.7,WC10,WC100095,"2,037.00",
,25.09.2024,,858320,10,W000000,12,13.5,5.9,60.7,WC10,WC100095,"2,032.00",
,25.09.2024,,858320,10,W000000,13,10.9,17.8,60.8,WC10,WC100095,"2,033.00",
,25.09.2024,,858320,10,W000000,14,10.8,14.7,60.8,WC10,WC100095,"2,031.00",
,25.09.2024,,858320,10,W000000,15,11,15.6,60.6,WC10,WC100095,"2,036.00",
,25.09.2024,,858320,10,W000000,2,10.8,14.9,60.6,WC10,WC100095,"2,028.00",
,25.09.2024,,858320,10,W000000,3,11.1,13.5,60.7,WC10,WC100095,"2,043.00",
,25.09.2024,,858320,10,W000000,4,13.4,5.5,60.7,WC10,WC100095,"2,039.00",
,25.09.2024,,858320,10,W000000,5,10.8,15.7,60.7,WC10,WC100095,"2,029.00",
,25.09.2024,,858320,10,W000000,6,10.9,12.3,60.7,WC10,WC100095,"2,027.00",
,25.09.2024,,858320,10,W000000,7,11.1,14.9,60.6,WF30,WF300095,"1,121.00",
,25.09.2024,,858320,10,W000000,8,11.2,13.9,60.6,WC10,WC100095,"2,032.00",
,25.09.2024,,858320,10,W000000,9,10.8,15.6,60.7,WC10,WC100095,"2,035.00",
,25.09.2024,,858322,10,W000000,1,10.2,15.9,60.8,WC10,WC100095,"2,037.00",
,25.09.2024,,858322,10,W000000,2,10.2,18.8,60.8,WC10,WC100095,"2,044.00",
,25.09.2024,,858322,10,W000000,3,10.3,14.7,60.8,WC10,WC100095,"2,038.00",
,25.09.2024,,858322,10,W000000,4,10.4,17.1,60.8,WC10,WC100095,"2,035.00",
,25.09.2024,,858322,10,W000000,5,11,13.6,60.8,WC10,WC100095,"2,034.00",
,26.09.2024,,558287,10,W000000,1,10.1,12.4,61.5,WE10,WE100095,"2,019.00",
,26.09.2024,,558287,10,W000000,10,10.3,12.8,61.5,WE10,WE100095,"2,036.00",
,26.09.2024,,558287,10,W000000,11,9.5,13.6,61.9,WE10,WE100095,"2,009.00",
,26.09.2024,,558287,10,W000000,12,9.6,14,61.9,WE10,WE100095,"2,136.00",
,26.09.2024,,558287,10,W000000,13,13.2,4.8,61.3,WE20,WE200095,"2,033.00",
,26.09.2024,,558287,10,W000000,14,13.5,6.1,61.3,WE20,WE200095,"2,008.00",
,26.09.2024,,558287,10,W000000,15,10.6,13.3,61.4,WE20,WE200095,"2,034.00",
,26.09.2024,,558287,10,W000000,16,10.6,14.8,61.4,WE20,WE200095,"2,035.00",
,26.09.2024,,558287,10,W000000,17,10.7,13.1,61.1,WE20,WE200095,"2,011.00",
,26.09.2024,,558287,10,W000000,2,10.2,13.2,61.5,WE10,WE100095,"2,045.00",
,26.09.2024,,558287,10,W000000,3,10.5,10.4,61.5,WE10,WE100095,"2,020.00",
,26.09.2024,,558287,10,W000000,4,10,14,61.5,WE10,WE100095,"2,043.00",
,26.09.2024,,558287,10,W000000,5,10.4,14.4,61.5,WE10,WE100095,"2,012.00",
,26.09.2024,,558287,10,W000000,6,10.2,12.4,61.5,WE10,WE100095,"2,041.00",
,26.09.2024,,558287,10,W000000,7,10.3,12,61.5,WE10,WE100095,"2,013.00",
,26.09.2024,,558287,10,W000000,8,10.3,12.8,61.5,WE10,WE100095,"2,037.00",
,26.09.2024,,558287,10,W000000,9,10.3,12.8,61.5,WE10,WE100095,"2,011.00",
,26.09.2024,,658285,10,W000000,1,10.2,17.2,61.2,WE20,WE200095,"1,645.00",
,26.09.2024,,658285,10,W000000,10,9.7,15.2,61.5,WF10,WF100095,"1,380.00",
,26.09.2024,,658285,10,W000000,11,9.6,12.8,61.6,WE10,WE100095,"2,000.00",
,26.09.2024,,658285,10,W000000,12,9.3,14.4,61.6,WE10,WE100095,"2,002.00",
,26.09.2024,,658285,10,W000000,13,9.2,16,61.4,WF20,WF200095,"1,178.00",
,26.09.2024,,658285,10,W000000,14,10.4,12.8,61.4,WE20,WE200095,"1,667.00",
,26.09.2024,,658285,10,W000000,15,10,12,61.5,WE10,WE100095,"2,036.00",
,26.09.2024,,658285,10,W000000,16,10.2,14,61.5,WE10,WE100095,"2,011.00",
,26.09.2024,,658285,10,W000000,17,10.2,13.2,61.5,WE10,WE100095,"2,044.00",
,26.09.2024,,658285,10,W000000,2,10.3,17.3,61.2,WE20,WE200095,"2,032.00",
,26.09.2024,,658285,10,W000000,3,9.9,12.8,61.2,WE20,WE200095,"2,009.00",
,26.09.2024,,658285,10,W000000,4,9.9,17.1,61.2,WE20,WE200095,"1,845.00",
,26.09.2024,,658285,10,W000000,5,10.5,13,61.6,WE10,WE100095,"2,000.00",
,26.09.2024,,658285,10,W000000,6,10.4,11.8,61.6,WE10,WE100095,"2,008.00",
,26.09.2024,,658285,10,W000000,7,10.5,16.8,61.5,WE10,WE100095,"2,028.00",
,26.09.2024,,658285,10,W000000,8,10.5,15.8,61.5,WE10,WE100095,"2,025.00",
,26.09.2024,,658285,10,W000000,9,9.7,12.8,61.5,WF10,WF100095,"1,292.00",
,26.09.2024,,658289,10,W000000,1,10,13.7,61.3,WE20,WE200095,"2,039.00",
,26.09.2024,,658289,10,W000000,2,10.3,16.4,61.3,WE20,WE200095,"2,009.00",
,26.09.2024,,658289,10,W000000,3,10.3,12,61.4,WE20,WE200095,"2,016.00",
,26.09.2024,,858322,10,W000000,10,11,14.4,60.7,WC10,WC100095,"2,041.00",
,26.09.2024,,858322,10,W000000,11,10.9,14.2,60.7,WC10,WC100095,"2,044.00",
,26.09.2024,,858322,10,W000000,12,10.6,14.2,60.7,WC10,WC100095,"2,047.00",
,26.09.2024,,858322,10,W000000,13,10.7,18.1,60.4,WC10,WC100095,"2,044.00",
,26.09.2024,,858322,10,W000000,14,11.2,14.2,60.4,WC10,WC100095,"2,050.00",
,26.09.2024,,858322,10,W000000,15,11,14,60.3,WC10,WC100095,"2,040.00",
,26.09.2024,,858322,10,W000000,16,10.8,13.9,60.3,WC10,WC100095,"2,039.00",
,26.09.2024,,858322,10,W000000,17,9.9,13.7,60.2,WC10,WC100095,"2,039.00",
,26.09.2024,,858322,10,W000000,18,9.8,17.7,60.2,WC10,WC100095,"2,040.00",
,26.09.2024,,858322,10,W000000,19,9.8,15.4,60.1,WC10,WC100095,"2,044.00",
,26.09.2024,,858322,10,W000000,20,9.8,17.9,60.1,WC10,WC100095,"2,041.00",
,26.09.2024,,858322,10,W000000,21,10,17.5,60.8,WC10,WC100095,"2,045.00",
,26.09.2024,,858322,10,W000000,22,9.7,15.1,60.8,WC10,WC100095,"2,039.00",
,26.09.2024,,858322,10,W000000,23,10.6,14.4,60.8,WC10,WC100095,"2,040.00",
,26.09.2024,,858322,10,W000000,24,10.6,14.8,60.7,WC10,WC100095,"2,045.00",
,26.09.2024,,858322,10,W000000,25,10.6,16.3,60.7,WC10,WC100095,"2,045.00",
,26.09.2024,,858322,10,W000000,6,11.2,15.1,60.8,WC10,WC100095,"2,034.00",
,26.09.2024,,858322,10,W000000,7,11.1,16.3,60.8,WC10,WC100095,"2,037.00",
,26.09.2024,,858322,10,W000000,8,10.9,13.1,60.8,WC10,WC100095,"2,056.00",
,26.09.2024,,858322,10,W000000,9,10.4,15.8,60.7,WC10,WC100095,"2,044.00",
,26.09.2024,,858324,10,W000000,1,10.6,15.7,60.8,WC10,WC100095,"2,042.00",
,26.09.2024,,858324,10,W000000,10,10.5,14.6,60.3,WC10,WC100095,"2,031.00",
,26.09.2024,,858324,10,W000000,11,10.8,13.9,60.4,WC10,WC100095,"2,023.00",
,26.09.2024,,858324,10,W000000,12,10.5,14.3,60.4,WC10,WC100095,"2,026.00",
,26.09.2024,,858324,10,W000000,13,10.7,14.8,60.4,WC10,WC100095,"2,028.00",
,26.09.2024,,858324,10,W000000,14,10.6,15.6,60.4,WC10,WC100095,"2,032.00",
,26.09.2024,,858324,10,W000000,15,10.4,14.1,61.5,WE10,WE100095,"2,036.00",
,26.09.2024,,858324,10,W000000,16,10.6,15.8,61.5,WE10,WE100095,"2,032.00",
,26.09.2024,,858324,10,W000000,17,10.2,17.2,61.6,WE10,WE100095,"2,036.00",
,26.09.2024,,858324,10,W000000,18,9.9,16.4,61.6,WE10,WE100095,"2,041.00",
,26.09.2024,,858324,10,W000000,19,9.9,14.8,61.6,WE10,WE100095,"2,033.00",
,26.09.2024,,858324,10,W000000,2,10.5,16,60.8,WC10,WC100095,"2,045.00",
,26.09.2024,,858324,10,W000000,3,10.6,15.1,60.4,WC10,WC100095,"2,046.00",
,26.09.2024,,858324,10,W000000,4,10.8,16.6,60.4,WC10,WC100095,"2,040.00",
,26.09.2024,,858324,10,W000000,5,10.4,14.7,60.4,WC10,WC100095,"2,039.00",
,26.09.2024,,858324,10,W000000,6,10.4,15.7,60.4,WC10,WC100095,"2,043.00",
,26.09.2024,,858324,10,W000000,7,10.8,15.9,60.2,WC10,WC100095,"2,042.00",
,26.09.2024,,858324,10,W000000,8,11,13.5,60.2,WC10,WC100095,"1,510.00",
,26.09.2024,,858324,10,W000000,9,13.7,7.2,60.3,WF30,WF300095,"1,158.00",
,26.09.2024,,858326,10,W000000,1,9.9,16.8,61.6,WE10,WE100095,"2,032.00",
,26.09.2024,,858326,10,W000000,10,10.5,12.4,61.8,WE10,WE100095,"2,037.00",
,26.09.2024,,858326,10,W000000,11,10,16,61.7,WE10,WE100095,"2,041.00",
,26.09.2024,,858326,10,W000000,12,10.5,12.8,61.7,WE10,WE100095,"2,043.00",
,26.09.2024,,858326,10,W000000,13,11.1,12.7,60.7,WC10,WC100095,"2,035.00",
,26.09.2024,,858326,10,W000000,14,9.3,16.8,60.7,WC10,WC100095,"2,039.00",
,26.09.2024,,858326,10,W000000,15,10.3,14,61.7,WE10,WE100095,"2,057.00",
,26.09.2024,,858326,10,W000000,2,10,18.8,61.6,WE10,WE100095,"2,033.00",
,26.09.2024,,858326,10,W000000,3,9.9,18,61.7,WE10,WE100095,"2,042.00",
,26.09.2024,,858326,10,W000000,4,10.1,16.8,61.7,WE10,WE100095,"2,033.00",
,26.09.2024,,858326,10,W000000,5,10,15.2,61.6,WE10,WE100095,"2,058.00",
,26.09.2024,,858326,10,W000000,6,10.2,15.6,61.6,WE10,WE100095,"2,037.00",
,26.09.2024,,858326,10,W000000,7,10.2,14,61.7,WE10,WE100095,"1,812.00",
,26.09.2024,,858326,10,W000000,8,9.7,15.2,61.7,WE10,WE100095,"2,032.00",
,26.09.2024,,858326,10,W000000,9,9.6,16.4,61.8,WE10,WE100095,"2,040.00",
,26.09.2024,,858328,10,W000000,1,9.8,14.4,61.7,WE10,WE100095,"2,053.00",
,26.09.2024,,858328,10,W000000,2,10,14.8,61.7,WE10,WE100095,"2,034.00",
,26.09.2024,,858328,10,W000000,3,10.2,15.1,61.8,WE10,WE100095,"2,038.00",
,26.09.2024,,858328,10,W000000,4,10.3,15.2,61.8,WE10,WE100095,"2,036.00",
,26.09.2024,,858328,10,W000000,5,10.1,17.8,61.7,WE10,WE100095,"2,036.00",
,26.09.2024,,858328,10,W000000,6,10,16.4,61.7,WE10,WE100095,"2,045.00",
,26.09.2024,,858328,10,W000000,7,10,15.3,61.7,WE10,WE100095,"1,903.00",
,27.09.2024,,558291,10,W000000,1,10.2,14.5,61.3,WE20,WE200095,"2,031.00",
,27.09.2024,,558291,10,W000000,10,11.1,13.4,61.3,WE20,WE200095,"2,018.00",
,27.09.2024,,558291,10,W000000,11,10.9,12.4,61.3,WE20,WE200095,"2,043.00",
,27.09.2024,,558291,10,W000000,12,11,12.9,61.3,WE20,WE200095,"2,017.00",
,27.09.2024,,558291,10,W000000,13,11.5,11.6,61.3,WE20,WE200095,"2,044.00",
